t,cam_center_x,face_x_asignada,distancia,conf_asignada
27.1000,569.0,559.2,9.8,
27.1333,569.0,559.6,9.4,
27.1667,569.0,560.1,8.9,
27.2000,569.0,560.5,8.5,
27.2333,569.0,560.9,8.1,
27.2667,568.0,561.4,6.6,
27.3000,568.0,561.8,6.2,
27.3333,568.0,562.2,5.8,
27.3667,568.0,562.7,5.3,
27.4000,568.0,563.1,4.9,
27.4333,568.0,563.5,4.5,
27.4667,568.0,564.0,4.0,
27.5000,568.0,564.4,3.6,
27.5333,568.0,564.8,3.2,
27.5667,568.0,565.3,2.7,
27.6000,568.0,565.7,2.3,
27.6333,568.0,566.1,1.9,
27.6667,568.0,566.6,1.4,
27.7000,568.0,567.0,1.0,0.9298
27.7333,568.0,566.0,2.0,
27.7667,568.0,565.0,3.0,
27.8000,568.0,564.0,4.0,
27.8333,568.0,563.0,5.0,
27.8667,568.0,562.0,6.0,
27.9000,568.0,561.0,7.0,
27.9333,568.0,560.0,8.0,
27.9667,568.0,559.0,9.0,
28.0000,568.0,558.0,10.0,
28.0333,568.0,557.0,11.0,
28.0667,568.0,556.0,12.0,
28.1000,568.0,555.0,13.0,
28.1333,568.0,554.0,14.0,
28.1667,568.0,553.0,15.0,
28.2000,568.0,552.0,16.0,
28.2333,568.0,551.0,17.0,
28.2667,568.0,550.0,18.0,
28.3000,568.0,549.0,19.0,0.8824
28.3333,568.0,548.5,19.5,
28.3667,568.0,548.0,20.0,
28.4000,568.0,547.5,20.5,0.8822
28.4333,568.0,547.0,21.0,
28.4667,568.0,546.5,21.5,
28.5000,568.0,546.0,22.0,0.8900
28.5333,568.0,545.7,22.3,
28.5667,568.0,545.3,22.7,
28.6000,568.0,545.0,23.0,0.8920
28.6333,568.0,544.7,23.3,
28.6667,568.0,544.3,23.7,
28.7000,568.0,544.0,24.0,0.8878
28.7333,568.0,544.0,24.0,
28.7667,568.0,544.0,24.0,
28.8000,568.0,544.0,24.0,0.8896
28.8333,568.0,544.0,24.0,
28.8667,568.0,544.0,24.0,
28.9000,568.0,544.0,24.0,0.8905
28.9333,568.0,544.0,24.0,
28.9667,568.0,544.0,24.0,
29.0000,568.0,544.0,24.0,0.8895
29.0333,568.0,544.0,24.0,
29.0667,568.0,544.0,24.0,
29.1000,568.0,544.0,24.0,0.8906
29.1333,568.0,544.3,23.7,
29.1667,568.0,544.7,23.3,
29.2000,568.0,545.0,23.0,0.8927
29.2333,568.0,545.0,23.0,
29.2667,568.0,545.1,22.9,
29.3000,568.0,545.1,22.9,
29.3333,568.0,545.1,22.9,
29.3667,568.0,545.2,22.8,
29.4000,568.0,545.2,22.8,
29.4333,568.0,545.2,22.8,
29.4667,568.0,545.3,22.7,
29.5000,568.0,545.3,22.7,
29.5333,568.0,545.3,22.7,
29.5667,568.0,545.4,22.6,
29.6000,568.0,545.4,22.6,
29.6333,568.0,545.4,22.6,
29.6667,568.0,545.5,22.5,
29.7000,568.0,545.5,22.5,
29.7333,568.0,545.5,22.5,
29.7667,568.0,545.6,22.4,
29.8000,568.0,545.6,22.4,
29.8333,568.0,545.6,22.4,
29.8667,568.0,545.7,22.3,
29.9000,568.0,545.7,22.3,
29.9333,568.0,545.7,22.3,
29.9667,568.0,545.8,22.2,
30.0000,568.0,545.8,22.2,
30.0333,568.0,545.8,22.2,
30.0667,568.0,545.9,22.1,
30.1000,568.0,545.9,22.1,
30.1333,568.0,545.9,22.1,
30.1667,568.0,546.0,22.0,
30.2000,568.0,546.0,22.0,
30.2333,568.0,546.0,22.0,
30.2667,568.0,546.1,21.9,
30.3000,568.0,546.1,21.9,
30.3333,568.0,546.1,21.9,
30.3667,568.0,546.2,21.8,
30.4000,568.0,546.2,21.8,
30.4333,568.0,546.2,21.8,
30.4667,568.0,546.3,21.7,
30.5000,568.0,546.3,21.7,
30.5333,568.0,546.3,21.7,
30.5667,568.0,546.4,21.6,
30.6000,568.0,546.4,21.6,
30.6333,568.0,546.4,21.6,
30.6667,568.0,546.5,21.5,
30.7000,568.0,546.5,21.5,
30.7333,568.0,546.5,21.5,
30.7667,568.0,546.6,21.4,
30.8000,568.0,546.6,21.4,
30.8333,568.0,546.6,21.4,
30.8667,568.0,546.7,21.3,
30.9000,568.0,546.7,21.3,
30.9333,568.0,546.7,21.3,
30.9667,568.0,546.8,21.2,
31.0000,568.0,546.8,21.2,
31.0333,568.0,546.8,21.2,
31.0667,568.0,546.9,21.1,
31.1000,568.0,546.9,21.1,
31.1333,568.0,546.9,21.1,
31.1667,568.0,547.0,21.0,
31.2000,568.0,547.0,21.0,
31.2333,568.0,547.0,21.0,
31.2667,568.0,547.1,20.9,
31.3000,568.0,547.1,20.9,
31.3333,568.0,547.1,20.9,
31.3667,568.0,547.2,20.8,
31.4000,568.0,547.2,20.8,
31.4333,568.0,547.2,20.8,
31.4667,568.0,547.3,20.7,
31.5000,568.0,547.3,20.7,
31.5333,568.0,547.3,20.7,
31.5667,568.0,547.4,20.6,
31.6000,568.0,547.4,20.6,
31.6333,568.0,547.4,20.6,
31.6667,568.0,547.5,20.5,
31.7000,568.0,547.5,20.5,0.9023
31.7333,568.0,547.3,20.7,
31.7667,568.0,547.2,20.8,
31.8000,568.0,547.0,21.0,0.9033
31.8333,568.0,547.0,21.0,
31.8667,568.0,547.0,21.0,
31.9000,568.0,547.0,21.0,0.9033
31.9333,568.0,547.0,21.0,
31.9667,568.0,547.0,21.0,
32.0000,568.0,547.0,21.0,0.9037
32.0333,568.0,547.0,21.0,
32.0667,568.0,547.0,21.0,
32.1000,568.0,547.0,21.0,0.9028
32.1333,568.0,547.0,21.0,
32.1667,568.0,547.0,21.0,
32.2000,568.0,547.0,21.0,0.9028
32.2333,568.0,546.8,21.2,
32.2667,568.0,546.7,21.3,
32.3000,568.0,546.5,21.5,0.8992
32.3333,568.0,546.5,21.5,
32.3667,568.0,546.5,21.5,
32.4000,568.0,546.5,21.5,0.9009
32.4333,568.0,546.3,21.7,
32.4667,568.0,546.2,21.8,
32.5000,568.0,546.0,22.0,0.8991
32.5333,568.0,546.2,21.8,
32.5667,568.0,546.3,21.7,
32.6000,568.0,546.5,21.5,0.8985
32.6333,568.0,546.7,21.3,
32.6667,568.0,546.8,21.2,
32.7000,568.0,547.0,21.0,0.8977
32.7333,568.0,546.7,21.3,
32.7667,568.0,546.3,21.7,
32.8000,568.0,546.0,22.0,0.8994
32.8333,568.0,546.3,21.7,
32.8667,568.0,546.7,21.3,
32.9000,568.0,547.0,21.0,0.8990
32.9333,568.0,547.7,20.3,
32.9667,568.0,548.5,19.5,
33.0000,568.0,549.2,18.8,
33.0333,568.0,550.0,18.0,
33.0667,568.0,550.7,17.3,
33.1000,568.0,551.4,16.6,
33.1333,568.0,552.2,15.8,
33.1667,568.0,552.9,15.1,
33.2000,568.0,553.6,14.4,
33.2333,568.0,554.4,13.6,
33.2667,568.0,555.1,12.9,
33.3000,568.0,555.9,12.1,
33.3333,568.0,556.6,11.4,
33.3667,568.0,557.3,10.7,
33.4000,568.0,558.1,9.9,
33.4333,568.0,558.8,9.2,
33.4667,568.0,559.5,8.5,
33.5000,568.0,560.3,7.7,
33.5333,568.0,561.0,7.0,
33.5667,568.0,561.8,6.2,
33.6000,568.0,562.5,5.5,
33.6333,568.0,563.2,4.8,
33.6667,568.0,564.0,4.0,
33.7000,568.0,564.7,3.3,
33.7333,568.0,565.5,2.5,
33.7667,568.0,566.2,1.8,
33.8000,568.0,566.9,1.1,
33.8333,568.0,567.7,0.3,
33.8667,568.0,568.4,0.4,
33.9000,568.0,569.1,1.1,
33.9333,568.0,569.9,1.9,
33.9667,568.0,570.6,2.6,
34.0000,568.0,571.4,3.4,
34.0333,568.0,572.1,4.1,
34.0667,568.0,572.8,4.8,
34.1000,568.0,573.6,5.6,
34.1333,568.0,574.3,6.3,
34.1667,568.0,575.0,7.0,
34.2000,568.0,575.8,7.8,
34.2333,568.0,576.5,8.5,
34.2667,568.0,577.3,9.3,
34.3000,568.0,578.0,10.0,0.8901
34.3333,568.0,580.7,12.7,
34.3667,568.0,583.3,15.3,
34.4000,568.0,586.0,18.0,0.8937
34.4333,568.0,588.5,20.5,
34.4667,568.0,591.0,23.0,
34.5000,568.0,593.5,25.5,0.8920
34.5333,568.0,595.8,27.8,
34.5667,568.0,598.2,30.2,
34.6000,568.0,600.5,32.5,0.8888
34.6333,571.0,602.3,31.3,
34.6667,573.0,604.2,31.2,
34.7000,575.0,606.0,31.0,0.8892
34.7333,578.0,607.7,29.7,
34.7667,580.0,609.3,29.3,
34.8000,581.0,611.0,30.0,0.8907
34.8333,583.0,612.7,29.7,
34.8667,584.0,614.3,30.3,
34.9000,586.0,616.0,30.0,0.8958
34.9333,587.0,616.2,29.2,
34.9667,588.0,616.3,28.3,
35.0000,589.0,616.5,27.5,0.8986
35.0333,590.0,617.0,27.0,
35.0667,591.0,617.5,26.5,
35.1000,592.0,618.0,26.0,0.9037
35.1333,593.0,616.7,23.7,
35.1667,594.0,615.3,21.3,
35.2000,594.0,614.0,20.0,0.8946
35.2333,595.0,612.8,17.8,
35.2667,595.0,611.7,16.7,
35.3000,596.0,610.5,14.5,0.8972
35.3333,596.0,608.8,12.8,
35.3667,597.0,607.2,10.2,
35.4000,597.0,605.5,8.5,0.8979
35.4333,598.0,603.5,5.5,
35.4667,598.0,601.5,3.5,
35.5000,598.0,599.5,1.5,0.9004
35.5333,599.0,599.2,0.2,
35.5667,599.0,598.8,0.2,
35.6000,599.0,598.5,0.5,0.8895
35.6333,599.0,594.8,4.2,
35.6667,599.0,591.2,7.8,
35.7000,600.0,587.5,12.5,0.8958
35.7333,600.0,584.5,15.5,
35.7667,600.0,581.5,18.5,
35.8000,600.0,578.5,21.5,0.8936
35.8333,600.0,574.2,25.8,
35.8667,600.0,569.8,30.2,
35.9000,597.0,565.5,31.5,0.8632
35.9333,595.0,562.2,32.8,
35.9667,592.0,558.8,33.2,
36.0000,590.0,555.5,34.5,0.8650
36.0333,588.0,552.7,35.3,
36.0667,586.0,549.8,36.2,
36.1000,585.0,547.0,38.0,0.8526
36.1333,583.0,544.7,38.3,
36.1667,582.0,542.3,39.7,
36.2000,580.0,540.0,40.0,0.8660
36.2333,579.0,539.2,39.8,
36.2667,578.0,538.3,39.7,
36.3000,577.0,537.5,39.5,0.8445
36.3333,576.0,536.0,40.0,
36.3667,575.0,534.5,40.5,
36.4000,574.0,533.0,41.0,0.8479
36.4333,574.0,532.5,41.5,
36.4667,573.0,532.0,41.0,
36.5000,568.0,531.5,36.5,0.8587
36.5333,565.0,531.2,33.8,
36.5667,562.0,530.8,31.2,
36.6000,560.0,530.5,29.5,0.8570
36.6333,558.0,530.5,27.5,
36.6667,555.0,530.5,24.5,
36.7000,553.0,530.5,22.5,0.8640
36.7333,552.0,530.7,21.3,
36.7667,550.0,530.8,19.2,
36.8000,548.0,531.0,17.0,0.8693
36.8333,547.0,532.0,15.0,
36.8667,546.0,533.0,13.0,
36.9000,545.0,534.0,11.0,0.8590
36.9333,544.0,534.2,9.8,
36.9667,543.0,534.3,8.7,
37.0000,542.0,534.5,7.5,0.8887
37.0333,541.0,535.0,6.0,
37.0667,540.0,535.5,4.5,
37.1000,539.0,536.0,3.0,0.8810
37.1333,539.0,537.2,1.8,
37.1667,538.0,538.3,0.3,
37.2000,537.0,539.5,2.5,0.8859
37.2333,537.0,539.7,2.7,
37.2667,536.0,539.8,3.8,
37.3000,536.0,540.0,4.0,0.8890
37.3333,536.0,539.8,3.8,
37.3667,535.0,539.7,4.7,
37.4000,535.0,539.5,4.5,0.8833
37.4333,535.0,539.3,4.3,
37.4667,534.0,539.2,5.2,
37.5000,534.0,539.0,5.0,0.8937
37.5333,534.0,539.2,5.2,
37.5667,534.0,539.3,5.3,
37.6000,533.0,539.5,6.5,0.8876
37.6333,533.0,539.5,6.5,
37.6667,533.0,539.5,6.5,
37.7000,533.0,539.5,6.5,0.8887
37.7333,533.0,537.0,4.0,
37.7667,533.0,534.5,1.5,
37.8000,532.0,532.0,0.0,0.9142
37.8333,532.0,531.3,0.7,
37.8667,532.0,530.7,1.3,
37.9000,532.0,530.0,2.0,0.9151
37.9333,532.0,529.0,3.0,
37.9667,532.0,528.0,4.0,
38.0000,532.0,527.0,5.0,0.9074
38.0333,532.0,526.8,5.2,
38.0667,532.0,526.7,5.3,
38.1000,532.0,526.5,5.5,0.9136
38.1333,532.0,526.3,5.7,
38.1667,532.0,526.2,5.8,
38.2000,532.0,526.0,6.0,0.9086
38.2333,531.0,527.5,3.5,
38.2667,531.0,529.0,2.0,
38.3000,531.0,530.5,0.5,0.9086
38.3333,531.0,529.3,1.7,
38.3667,531.0,528.2,2.8,
38.4000,531.0,527.0,4.0,0.9128
38.4333,531.0,526.8,4.2,
38.4667,531.0,526.7,4.3,
38.5000,531.0,526.5,4.5,0.9180
38.5333,531.0,527.5,3.5,
38.5667,531.0,528.5,2.5,
38.6000,531.0,529.5,1.5,0.9206
38.6333,531.0,529.8,1.2,
38.6667,531.0,530.2,0.8,
38.7000,531.0,530.5,0.5,0.9115
38.7333,531.0,530.7,0.3,
38.7667,531.0,530.8,0.2,
38.8000,531.0,531.0,0.0,0.9130
38.8333,531.0,531.0,0.0,
38.8667,531.0,531.0,0.0,
38.9000,531.0,531.0,0.0,0.9099
38.9333,531.0,531.0,0.0,
38.9667,531.0,531.0,0.0,
39.0000,531.0,531.0,0.0,0.9077
39.0333,531.0,531.3,0.3,
39.0667,531.0,531.7,0.7,
39.1000,531.0,532.0,1.0,0.9009
39.1333,531.0,531.7,0.7,
39.1667,531.0,531.3,0.3,
39.2000,531.0,531.0,0.0,0.9043
39.2333,531.0,530.8,0.2,
39.2667,531.0,530.7,0.3,
39.3000,531.0,530.5,0.5,0.9047
39.3333,531.0,531.3,0.3,
39.3667,531.0,532.2,1.2,
39.4000,531.0,533.0,2.0,0.8998
39.4333,531.0,533.2,2.2,
39.4667,531.0,533.3,2.3,
39.5000,531.0,533.5,2.5,0.9024
39.5333,531.0,533.7,2.7,
39.5667,531.0,533.8,2.8,
39.6000,531.0,534.0,3.0,0.9074
39.6333,531.0,534.5,3.5,
39.6667,531.0,535.0,4.0,
39.7000,531.0,535.5,4.5,0.9037
39.7333,531.0,535.5,4.5,
39.7667,531.0,535.5,4.5,
39.8000,531.0,535.5,4.5,0.9015
39.8333,531.0,535.2,4.2,
39.8667,531.0,534.8,3.8,
39.9000,531.0,534.5,3.5,0.8989
39.9333,531.0,534.2,3.2,
39.9667,531.0,533.8,2.8,
40.0000,531.0,533.5,2.5,0.9031
40.0333,531.0,533.3,2.3,
40.0667,531.0,533.2,2.2,
40.1000,531.0,533.0,2.0,0.9022
40.1333,531.0,533.3,2.3,
40.1667,531.0,533.7,2.7,
40.2000,531.0,534.0,3.0,0.9037
40.2333,531.0,533.5,2.5,
40.2667,531.0,533.0,2.0,
40.3000,531.0,532.5,1.5,0.9028
40.3333,531.0,532.3,1.3,
40.3667,531.0,532.2,1.2,
40.4000,531.0,532.0,1.0,0.9066
40.4333,531.0,532.5,1.5,
40.4667,531.0,533.0,2.0,
40.5000,531.0,533.5,2.5,0.9094
40.5333,531.0,533.3,2.3,
40.5667,531.0,533.2,2.2,
40.6000,531.0,533.0,2.0,0.9134
40.6333,531.0,533.2,2.2,
40.6667,531.0,533.3,2.3,
40.7000,531.0,533.5,2.5,0.9046
40.7333,531.0,535.2,4.2,
40.7667,531.0,536.8,5.8,
40.8000,531.0,538.5,7.5,0.9156
40.8333,531.0,539.7,8.7,
40.8667,531.0,540.8,9.8,
40.9000,531.0,542.0,11.0,0.9176
40.9333,531.0,542.8,11.8,
40.9667,531.0,543.7,12.7,
41.0000,531.0,544.5,13.5,0.9118
41.0333,531.0,544.2,13.2,
41.0667,531.0,543.8,12.8,
41.1000,531.0,543.5,12.5,0.9132
41.1333,531.0,543.0,12.0,
41.1667,531.0,542.5,11.5,
41.2000,531.0,542.0,11.0,0.9145
41.2333,531.0,541.9,10.9,
41.2667,531.0,541.8,10.8,
41.3000,531.0,541.8,10.8,
41.3333,531.0,541.7,10.7,
41.3667,531.0,541.6,10.6,
41.4000,531.0,541.5,10.5,0.9078
41.4333,531.0,539.5,8.5,
41.4667,531.0,537.5,6.5,
41.5000,531.0,535.5,4.5,0.9193
41.5333,531.0,535.5,4.5,
41.5667,531.0,535.5,4.5,
41.6000,531.0,535.5,4.5,
41.6333,531.0,535.5,4.5,
41.6667,531.0,535.5,4.5,
41.7000,531.0,535.5,4.5,
41.7333,531.0,535.5,4.5,
41.7667,531.0,535.5,4.5,
41.8000,531.0,535.5,4.5,
41.8333,531.0,535.5,4.5,
41.8667,531.0,535.5,4.5,
41.9000,531.0,535.5,4.5,
41.9333,531.0,535.5,4.5,
41.9667,531.0,535.5,4.5,
42.0000,531.0,535.5,4.5,
42.0333,531.0,535.5,4.5,
42.0667,531.0,535.5,4.5,
42.1000,531.0,535.5,4.5,
42.1333,531.0,535.5,4.5,
42.1667,531.0,535.5,4.5,
42.2000,531.0,535.5,4.5,
42.2333,531.0,535.5,4.5,
42.2667,531.0,535.5,4.5,
42.3000,531.0,535.5,4.5,
42.3333,531.0,535.5,4.5,
42.3667,531.0,535.5,4.5,
42.4000,531.0,535.5,4.5,
42.4333,531.0,535.5,4.5,
42.4667,531.0,535.5,4.5,
42.5000,531.0,535.5,4.5,
42.5333,531.0,535.5,4.5,
42.5667,531.0,535.5,4.5,
42.6000,531.0,535.5,4.5,
42.6333,531.0,535.5,4.5,
42.6667,531.0,535.5,4.5,
42.7000,531.0,535.5,4.5,
42.7333,531.0,535.5,4.5,
42.7667,531.0,535.5,4.5,
42.8000,531.0,535.5,4.5,
42.8333,531.0,535.5,4.5,
42.8667,531.0,535.5,4.5,
42.9000,531.0,535.5,4.5,
42.9333,531.0,535.5,4.5,
42.9667,531.0,535.5,4.5,
43.0000,531.0,535.5,4.5,
43.0333,531.0,535.5,4.5,
43.0667,531.0,535.5,4.5,
43.1000,531.0,535.5,4.5,
43.1333,531.0,535.5,4.5,
43.1667,531.0,535.5,4.5,
43.2000,531.0,535.5,4.5,
43.2333,531.0,535.5,4.5,
43.2667,531.0,535.5,4.5,
43.3000,531.0,535.5,4.5,
43.3333,531.0,535.5,4.5,
43.3667,531.0,535.5,4.5,
43.4000,531.0,535.5,4.5,
43.4333,531.0,535.5,4.5,
43.4667,531.0,535.5,4.5,
43.5000,531.0,535.5,4.5,
43.5333,531.0,535.5,4.5,
43.5667,531.0,535.5,4.5,
43.6000,531.0,535.5,4.5,
43.6333,531.0,535.5,4.5,
43.6667,531.0,535.5,4.5,
43.7000,531.0,535.5,4.5,
43.7333,531.0,535.5,4.5,
43.7667,531.0,535.5,4.5,
43.8000,531.0,535.5,4.5,
43.8333,531.0,535.5,4.5,
43.8667,531.0,535.5,4.5,
43.9000,531.0,535.5,4.5,
43.9333,531.0,535.5,4.5,
43.9667,531.0,535.5,4.5,
44.0000,531.0,535.5,4.5,
44.0333,531.0,535.5,4.5,
44.0667,531.0,535.5,4.5,
44.1000,531.0,535.5,4.5,
44.1333,531.0,535.5,4.5,
44.1667,531.0,535.5,4.5,
44.2000,531.0,535.5,4.5,
44.2333,531.0,535.5,4.5,
44.2667,531.0,535.5,4.5,
44.3000,531.0,535.5,4.5,
44.3333,531.0,535.5,4.5,
44.3667,531.0,535.5,4.5,
44.4000,531.0,535.5,4.5,
44.4333,531.0,535.5,4.5,
44.4667,531.0,535.5,4.5,
44.5000,531.0,535.5,4.5,
44.5333,531.0,535.5,4.5,
44.5667,531.0,535.5,4.5,
44.6000,531.0,535.5,4.5,
44.6333,531.0,535.5,4.5,
44.6667,531.0,535.5,4.5,
44.7000,531.0,535.5,4.5,
44.7333,531.0,535.5,4.5,
44.7667,531.0,535.5,4.5,
44.8000,531.0,535.5,4.5,
44.8333,531.0,535.5,4.5,
44.8667,531.0,535.5,4.5,
44.9000,531.0,535.5,4.5,
44.9333,531.0,535.5,4.5,
44.9667,531.0,535.5,4.5,
45.0000,531.0,535.5,4.5,
45.0333,531.0,535.5,4.5,
45.0667,531.0,535.5,4.5,
45.1000,531.0,535.5,4.5,
45.1333,531.0,535.5,4.5,
45.1667,531.0,535.5,4.5,
45.2000,531.0,535.5,4.5,
45.2333,531.0,535.5,4.5,
45.2667,531.0,535.5,4.5,
45.3000,531.0,535.5,4.5,
45.3333,531.0,535.5,4.5,
45.3667,531.0,535.5,4.5,
45.4000,531.0,535.5,4.5,
45.4333,531.0,535.5,4.5,
45.4667,531.0,535.5,4.5,
45.5000,531.0,535.5,4.5,
45.5333,531.0,535.5,4.5,
45.5667,531.0,535.5,4.5,
45.6000,531.0,535.5,4.5,
45.6333,531.0,535.5,4.5,
45.6667,531.0,535.5,4.5,
45.7000,531.0,535.5,4.5,
45.7333,531.0,535.5,4.5,
45.7667,531.0,535.5,4.5,
45.8000,531.0,535.5,4.5,
45.8333,531.0,535.5,4.5,
45.8667,531.0,535.5,4.5,
45.9000,531.0,535.5,4.5,
45.9333,531.0,535.5,4.5,
45.9667,531.0,535.5,4.5,
46.0000,531.0,535.5,4.5,
46.0333,531.0,535.5,4.5,
46.0667,531.0,535.5,4.5,
46.1000,531.0,535.5,4.5,
46.1333,531.0,535.5,4.5,
46.1667,531.0,535.5,4.5,
46.2000,531.0,535.5,4.5,
46.2333,531.0,535.5,4.5,
46.2667,531.0,535.5,4.5,
46.3000,531.0,535.5,4.5,
46.3333,531.0,535.5,4.5,
46.3667,531.0,535.5,4.5,
46.4000,531.0,535.5,4.5,
46.4333,531.0,535.5,4.5,
46.4667,531.0,535.5,4.5,
46.5000,531.0,535.5,4.5,
46.5333,531.0,535.5,4.5,
46.5667,531.0,535.5,4.5,
46.6000,531.0,535.5,4.5,
46.6333,531.0,535.5,4.5,
46.6667,531.0,535.5,4.5,
46.7000,531.0,535.5,4.5,
46.7333,531.0,535.5,4.5,
46.7667,531.0,535.5,4.5,
46.8000,531.0,535.5,4.5,
46.8333,531.0,535.5,4.5,
46.8667,531.0,535.5,4.5,
46.9000,531.0,535.5,4.5,
46.9333,531.0,535.5,4.5,
46.9667,531.0,535.5,4.5,
47.0000,531.0,535.5,4.5,
47.0333,531.0,535.5,4.5,
47.0667,531.0,535.5,4.5,
47.1000,531.0,535.5,4.5,
47.1333,531.0,535.5,4.5,
47.1667,531.0,535.5,4.5,
47.2000,531.0,535.5,4.5,
47.2333,531.0,535.5,4.5,
47.2667,531.0,535.5,4.5,
47.3000,531.0,535.5,4.5,
47.3333,531.0,535.5,4.5,
47.3667,531.0,535.5,4.5,
47.4000,531.0,535.5,4.5,
47.4333,531.0,535.5,4.5,
47.4667,531.0,535.5,4.5,
47.5000,531.0,535.5,4.5,
47.5333,531.0,535.5,4.5,
47.5667,531.0,535.5,4.5,
47.6000,531.0,535.5,4.5,
47.6333,531.0,535.5,4.5,
47.6667,531.0,535.5,4.5,
47.7000,531.0,535.5,4.5,
47.7333,531.0,535.5,4.5,
47.7667,531.0,535.5,4.5,
47.8000,531.0,535.5,4.5,
47.8333,531.0,535.5,4.5,
47.8667,531.0,535.5,4.5,
47.9000,531.0,535.5,4.5,
47.9333,531.0,535.5,4.5,
47.9667,531.0,535.5,4.5,
48.0000,531.0,535.5,4.5,
48.0333,531.0,535.5,4.5,
48.0667,531.0,535.5,4.5,
48.1000,531.0,535.5,4.5,
48.1333,531.0,535.5,4.5,
48.1667,531.0,535.5,4.5,
48.2000,531.0,535.5,4.5,
48.2333,531.0,535.5,4.5,
48.2667,531.0,535.5,4.5,
48.3000,531.0,535.5,4.5,
48.3333,531.0,535.5,4.5,
48.3667,531.0,535.5,4.5,
48.4000,531.0,535.5,4.5,
48.4333,531.0,535.5,4.5,
48.4667,531.0,535.5,4.5,
48.5000,531.0,535.5,4.5,
