t,cam_center_x,face_x_asignada,distancia,conf_asignada
4.9333,1297.0,1188.7,108.3,
4.9667,1296.0,1188.7,107.3,
5.0000,1295.0,1188.7,106.3,0.9171
5.0333,1294.0,1188.7,105.3,
5.0667,1293.0,1188.7,104.3,
5.1000,1292.0,1188.7,103.3,0.9171
5.1333,1291.0,1188.7,102.3,
5.1667,1290.0,1188.7,101.3,
5.2000,1290.0,1188.7,101.3,0.9173
5.2333,1289.0,1188.7,100.3,
5.2667,1289.0,1188.7,100.3,
5.3000,1288.0,1188.7,99.3,0.9173
5.3333,1287.0,1188.7,98.3,
5.3667,1287.0,1188.7,98.3,
5.4000,1287.0,1188.7,98.3,0.9173
5.4333,1286.0,1188.7,97.3,
5.4667,1286.0,1188.7,97.3,
5.5000,1286.0,1188.7,97.3,0.9173
5.5333,1285.0,1188.7,96.3,
5.5667,1285.0,1188.7,96.3,
5.6000,1285.0,1188.7,96.3,0.9178
5.6333,1284.0,1185.3,98.7,
5.6667,1284.0,1182.0,102.0,
5.7000,1275.0,1178.7,96.3,0.9073
5.7333,1276.0,1284.2,8.2,
5.7667,1286.0,1389.8,103.8,
5.8000,1325.0,1495.3,170.3,0.9141
5.8333,1350.0,1496.2,146.2,
5.8667,1368.0,1497.1,129.1,
5.9000,1381.0,1498.0,117.0,0.9144
5.9333,1392.0,1498.0,106.0,
5.9667,1400.0,1498.0,98.0,
6.0000,1408.0,1498.0,90.0,0.9151
6.0333,1415.0,1498.0,83.0,
6.0667,1421.0,1498.0,77.0,
6.1000,1427.0,1498.0,71.0,0.9152
6.1333,1432.0,1498.0,66.0,
6.1667,1437.0,1498.0,61.0,
6.2000,1442.0,1498.0,56.0,0.9145
6.2333,1446.0,1498.0,52.0,
6.2667,1450.0,1498.0,48.0,
6.3000,1454.0,1498.0,44.0,0.9145
6.3333,1457.0,1498.0,41.0,
6.3667,1460.0,1498.0,38.0,
6.4000,1463.0,1498.0,35.0,0.9149
6.4333,1465.0,1498.0,33.0,
6.4667,1468.0,1498.0,30.0,
6.5000,1470.0,1498.0,28.0,0.9151
6.5333,1472.0,1503.8,31.8,
6.5667,1474.0,1509.6,35.6,
6.6000,1475.0,1515.3,40.3,0.9197
6.6333,1477.0,1410.9,66.1,
6.6667,1452.0,1306.4,145.6,
6.7000,1395.0,1202.0,193.0,0.9126
6.7333,1388.0,1304.7,83.3,
6.7667,1389.0,1407.3,18.3,
6.8000,1401.0,1510.0,109.0,0.9121
6.8333,1410.0,1497.3,87.3,
6.8667,1418.0,1484.7,66.7,
6.9000,1426.0,1472.0,46.0,0.9115
6.9333,1421.0,1364.9,56.1,
6.9667,1398.0,1257.8,140.2,
7.0000,1342.0,1150.7,191.3,0.9174
7.0333,1310.0,1228.9,81.1,
7.0667,1309.0,1307.1,1.9,
7.1000,1309.0,1385.3,76.3,0.9158
7.1333,1309.0,1385.8,76.8,
7.1667,1309.0,1386.2,77.2,
7.2000,1309.0,1386.7,77.7,0.9157
7.2333,1308.0,1386.7,78.7,
7.2667,1308.0,1386.7,78.7,
7.3000,1308.0,1386.7,78.7,0.9155
7.3333,1308.0,1384.9,76.9,
7.3667,1308.0,1383.1,75.1,
7.4000,1308.0,1381.3,73.3,0.9133
7.4333,1308.0,1381.3,73.3,
7.4667,1308.0,1381.3,73.3,
7.5000,1308.0,1381.3,73.3,0.9132
7.5333,1307.0,1381.3,74.3,
7.5667,1307.0,1381.3,74.3,
7.6000,1307.0,1381.3,74.3,0.9132
7.6333,1307.0,1384.0,77.0,
7.6667,1307.0,1386.7,79.7,
7.7000,1307.0,1389.3,82.3,0.9313
7.7333,1307.0,1389.3,82.3,
7.7667,1307.0,1389.3,82.3,
7.8000,1307.0,1389.3,82.3,0.9311
7.8333,1307.0,1389.8,82.8,
7.8667,1307.0,1390.2,83.2,
7.9000,1307.0,1390.7,83.7,0.9315
7.9333,1307.0,1390.2,83.2,
7.9667,1307.0,1389.8,82.8,
8.0000,1307.0,1389.3,82.3,0.9313
8.0333,1307.0,1389.8,82.8,
8.0667,1307.0,1390.2,83.2,
8.1000,1307.0,1390.7,83.7,0.9316
8.1333,1307.0,1390.2,83.2,
8.1667,1307.0,1389.8,82.8,
8.2000,1307.0,1389.3,82.3,0.9314
8.2333,1307.0,1389.3,82.3,
8.2667,1307.0,1389.3,82.3,
8.3000,1307.0,1389.3,82.3,0.9314
8.3333,1307.0,1389.3,82.3,
8.3667,1307.0,1389.3,82.3,
8.4000,1307.0,1389.3,82.3,0.9313
8.4333,1307.0,1389.8,82.8,
8.4667,1307.0,1390.2,83.2,
8.5000,1307.0,1390.7,83.7,0.9315
8.5333,1307.0,1390.2,83.2,
8.5667,1307.0,1389.8,82.8,
8.6000,1307.0,1389.3,82.3,0.9313
8.6333,1307.0,1386.0,79.0,
8.6667,1307.0,1382.7,75.7,
8.7000,1307.0,1379.3,72.3,0.9150
8.7333,1307.0,1375.3,68.3,
8.7667,1307.0,1371.3,64.3,
8.8000,1307.0,1367.3,60.3,0.9191
8.8333,1307.0,1367.3,60.3,
8.8667,1307.0,1367.3,60.3,
8.9000,1307.0,1367.3,60.3,0.9194
8.9333,1307.0,1368.2,61.2,
8.9667,1307.0,1369.1,62.1,
9.0000,1307.0,1370.0,63.0,0.9120
9.0333,1307.0,1376.2,69.2,
9.0667,1307.0,1382.4,75.4,
9.1000,1307.0,1388.7,81.7,0.9132
9.1333,1307.0,1388.4,81.4,
9.1667,1307.0,1388.2,81.2,
9.2000,1307.0,1388.0,81.0,0.9143
9.2333,1307.0,1388.0,81.0,
9.2667,1307.0,1388.0,81.0,
9.3000,1307.0,1388.0,81.0,0.9143
9.3333,1307.0,1388.0,81.0,
9.3667,1307.0,1388.0,81.0,
9.4000,1307.0,1388.0,81.0,0.9144
9.4333,1307.0,1401.6,94.6,
9.4667,1316.0,1415.1,99.1,
9.5000,1324.0,1428.7,104.7,0.9184
9.5333,1331.0,1431.1,100.1,
9.5667,1338.0,1433.6,95.6,
9.6000,1344.0,1436.0,92.0,0.9138
9.6333,1350.0,1436.0,86.0,
9.6667,1355.0,1436.0,81.0,
9.7000,1360.0,1436.0,76.0,0.9141
9.7333,1364.0,1429.3,65.3,
9.7667,1368.0,1422.7,54.7,
9.8000,1372.0,1416.0,44.0,0.9166
9.8333,1375.0,1416.0,41.0,
9.8667,1378.0,1416.0,38.0,
9.9000,1381.0,1416.0,35.0,
9.9333,1384.0,1416.0,32.0,
9.9667,1386.0,1416.0,30.0,
10.0000,1389.0,1416.0,27.0,
10.0333,1391.0,1416.0,25.0,
10.0667,1393.0,1416.0,23.0,
10.1000,1394.0,1416.0,22.0,
10.1333,1396.0,1416.0,20.0,
10.1667,1397.0,1416.0,19.0,
10.2000,1399.0,1416.0,17.0,
10.2333,1400.0,1416.0,16.0,
10.2667,1401.0,1416.0,15.0,
10.3000,1402.0,1416.0,14.0,
10.3333,1403.0,1416.0,13.0,
10.3667,1404.0,1416.0,12.0,
10.4000,1405.0,1416.0,11.0,
10.4333,1406.0,1416.0,10.0,
10.4667,1407.0,1416.0,9.0,
10.5000,1407.0,1416.0,9.0,
10.5333,1408.0,1416.0,8.0,
10.5667,1408.0,1416.0,8.0,
10.6000,1409.0,1416.0,7.0,
10.6333,1409.0,1416.0,7.0,
10.6667,1410.0,1416.0,6.0,
10.7000,1410.0,1416.0,6.0,
10.7333,1410.0,1416.0,6.0,
10.7667,1411.0,1416.0,5.0,
10.8000,1411.0,1416.0,5.0,
10.8333,1411.0,1416.0,5.0,
10.8667,1412.0,1416.0,4.0,
10.9000,1412.0,1416.0,4.0,
10.9333,1412.0,1416.0,4.0,
10.9667,1412.0,1416.0,4.0,
11.0000,1412.0,1416.0,4.0,
11.0333,1413.0,1416.0,3.0,
11.0667,1413.0,1416.0,3.0,
11.1000,1413.0,1416.0,3.0,
11.1333,1413.0,1416.0,3.0,
11.1667,1413.0,1416.0,3.0,
11.2000,1413.0,1416.0,3.0,
11.2333,1413.0,1416.0,3.0,
11.2667,1414.0,1416.0,2.0,
11.3000,1414.0,1416.0,2.0,
11.3333,1414.0,1416.0,2.0,
11.3667,1414.0,1416.0,2.0,
11.4000,1414.0,1416.0,2.0,
11.4333,1414.0,1416.0,2.0,
11.4667,1414.0,1416.0,2.0,
11.5000,1414.0,1416.0,2.0,
11.5333,1414.0,1416.0,2.0,
11.5667,1414.0,1416.0,2.0,
11.6000,1414.0,1416.0,2.0,
11.6333,1414.0,1416.0,2.0,
11.6667,1414.0,1416.0,2.0,
11.7000,1414.0,1416.0,2.0,
11.7333,1414.0,1416.0,2.0,
11.7667,1414.0,1416.0,2.0,
11.8000,1414.0,1416.0,2.0,
11.8333,1414.0,1416.0,2.0,
11.8667,1414.0,1416.0,2.0,
11.9000,1414.0,1416.0,2.0,
11.9333,1414.0,1416.0,2.0,
11.9667,1414.0,1416.0,2.0,
12.0000,1414.0,1416.0,2.0,
12.0333,1414.0,1416.0,2.0,
12.0667,1414.0,1416.0,2.0,
12.1000,1414.0,1416.0,2.0,
12.1333,1414.0,1416.0,2.0,
12.1667,1120.0,1126.0,6.0,
12.2000,1120.0,1126.0,6.0,
12.2333,1120.0,1126.0,6.0,
12.2667,1120.0,1126.0,6.0,
12.3000,1120.0,1126.0,6.0,
12.3333,1120.0,1126.0,6.0,
12.3667,1120.0,1126.0,6.0,
12.4000,1120.0,1126.0,6.0,
12.4333,1120.0,1126.0,6.0,
12.4667,1120.0,1126.0,6.0,
12.5000,1120.0,1126.0,6.0,
12.5333,1120.0,1126.0,6.0,
12.5667,1120.0,1126.0,6.0,
12.6000,1120.0,1126.0,6.0,
12.6333,1120.0,1126.0,6.0,
12.6667,1120.0,1126.0,6.0,
12.7000,1120.0,1126.0,6.0,
12.7333,1120.0,1126.0,6.0,
12.7667,1120.0,1126.0,6.0,
12.8000,1120.0,1126.0,6.0,
12.8333,1120.0,1126.0,6.0,
12.8667,1120.0,1126.0,6.0,
12.9000,1120.0,1126.0,6.0,
12.9333,1120.0,1126.0,6.0,
12.9667,1120.0,1126.0,6.0,
13.0000,1120.0,1126.0,6.0,
13.0333,1120.0,1126.0,6.0,
13.0667,1120.0,1126.0,6.0,
13.1000,1120.0,1126.0,6.0,
13.1333,1120.0,1126.0,6.0,
13.1667,1120.0,1126.0,6.0,
13.2000,1120.0,1126.0,6.0,
13.2333,1120.0,1126.0,6.0,
13.2667,1120.0,1126.0,6.0,
13.3000,1120.0,1126.0,6.0,
13.3333,1120.0,1126.0,6.0,
13.3667,1120.0,1126.0,6.0,
13.4000,1120.0,1126.0,6.0,
13.4333,1120.0,1126.0,6.0,
13.4667,1120.0,1126.0,6.0,
13.5000,1120.0,1126.0,6.0,
13.5333,1120.0,1126.0,6.0,
13.5667,1120.0,1126.0,6.0,
13.6000,1120.0,1126.0,6.0,
13.6333,1120.0,1126.0,6.0,
13.6667,1120.0,1126.0,6.0,
13.7000,1120.0,1126.0,6.0,
13.7333,1120.0,1126.0,6.0,
13.7667,1120.0,1126.0,6.0,
13.8000,1120.0,1126.0,6.0,
13.8333,1120.0,1126.0,6.0,
13.8667,1120.0,1126.0,6.0,
13.9000,1120.0,1126.0,6.0,
13.9333,1120.0,1126.0,6.0,
13.9667,1120.0,1126.0,6.0,
14.0000,1120.0,1126.0,6.0,
14.0333,1120.0,1126.0,6.0,
14.0667,1120.0,1126.0,6.0,
14.1000,1120.0,1126.0,6.0,
14.1333,1120.0,1126.0,6.0,
14.1667,1120.0,1126.0,6.0,
14.2000,1120.0,1126.0,6.0,
14.2333,1120.0,1126.0,6.0,
14.2667,1120.0,1126.0,6.0,
14.3000,1120.0,1126.0,6.0,
14.3333,1120.0,1126.0,6.0,
14.3667,1120.0,1126.0,6.0,
14.4000,1120.0,1126.0,6.0,
14.4333,1120.0,1126.0,6.0,
14.4667,1120.0,1126.0,6.0,
14.5000,1120.0,1126.0,6.0,
14.5333,1120.0,1126.0,6.0,
14.5667,1120.0,1126.0,6.0,
14.6000,1120.0,1126.0,6.0,
14.6333,1120.0,1126.0,6.0,
14.6667,1120.0,1120.0,0.0,0.9117
14.7000,1120.0,1120.3,0.3,
14.7333,1120.0,1120.5,0.5,
14.7667,1120.0,1120.8,0.8,
14.8000,1120.0,1121.1,1.1,
14.8333,1120.0,1121.3,1.3,
14.8667,1120.0,1121.6,1.6,
